MSN,YYYYMM,Value,Column_Order,Description,Total,Unit
"""NGTCPUS""","""201310""",1866.762,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201311""",2316.909,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201312""",2920.826,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201401""",3204.129,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201402""",2741.24,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201403""",2557.89,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201404""",1961.678,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201405""",1810.222,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201406""",1745.351,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201407""",1881.017,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201408""",1933.061,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201409""",1809.291,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201410""",1912.81,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201411""",2357.521,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201412""",2679.165,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201501""",3114.982,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201502""",2925.172,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201503""",2591.329,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201504""",2007.922,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201505""",1858.149,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201506""",1899.906,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201507""",2067.714,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201508""",2052.728,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201509""",1901.337,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201510""",1987.31,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201511""",2249.14,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201512""",2588.168,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201601""",3091.695,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201602""",2652.26,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201603""",2356.298,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201604""",2083.848,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201605""",1965.799,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201606""",2000.656,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201607""",2186.616,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201608""",2208.375,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201609""",1947.752,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201610""",1925.203,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201611""",2159.445,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201612""",2866.273,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201701""",2914.837,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201702""",2341.078,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201703""",2524.263,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201704""",1932.745,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201705""",1892.286,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201706""",1910.408,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201707""",2141.879,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201708""",2094.234,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201709""",1920.233,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201710""",2031.694,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201711""",2357.822,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201712""",3084.415,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201801""",3341.44,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201802""",2711.241,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201803""",2797.818,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201804""",2351.509,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201805""",2056.106,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201806""",2064.26,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201807""",2352.215,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201808""",2315.335,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201809""",2157.215,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201810""",2286.013,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201811""",2716.229,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201812""",2999.923,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201901""",3425.044,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201902""",3020.076,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201903""",2928.525,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201904""",2213.498,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201905""",2135.137,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201906""",2120.269,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201907""",2395.18,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201908""",2435.169,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201909""",2207.12,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201910""",2307.468,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201911""",2784.228,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""201912""",3171.583,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""202001""",3320.552,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""202002""",3058.519,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""202003""",2721.99,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""202004""",2256.849,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""202005""",2072.161,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""202006""",2127.914,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""202007""",2464.089,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""202008""",2399.535,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""202009""",2151.18,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""202010""",2315.892,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""202011""",2441.945,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""202012""",3182.826,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""202101""",3336.075,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""202102""",3096.808,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""202103""",2639.046,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""202104""",2270.737,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""202105""",2115.059,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""202106""",2240.571,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""202107""",2415.6,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""202108""",2435.6,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""202109""",2135.648,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""202110""",2258.209,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""202111""",2680.171,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""202112""",3001.161,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""202201""",3591.691,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""202202""",3061.123,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""202203""",2781.491,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""202204""",2367.455,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""202205""",2242.38,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""202206""",2317.957,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""202207""",2582.948,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""202208""",2559.494,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""202209""",2288.491,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""202210""",2366.092,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""202211""",2774.152,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
"""NGTCPUS""","""202212""",3385.161,"""12""","""Natural Gas Consumption"," Total""","""Billion Cubic Feet"""
